expirationDate,daysToExpiration,bid,ask,strikePrice,totalVolume,volatility,delta,gamma,theta,vega,stock_price
2024-06-21,539,4.15,4.5,200.0,65,30.625,0.192,0.006,-0.014,0.424,129.61
2025-01-17,749,77.65,81.05,55.0,0,44.386,0.94,0.001,-0.006,0.153,129.61
2025-01-17,749,73.6,76.85,60.0,0,43.174,0.93,0.001,-0.008,0.184,129.61
2025-01-17,749,69.15,72.75,65.0,2,42.361,0.917,0.002,-0.009,0.219,129.61
2025-01-17,749,65.95,68.75,70.0,1,41.48,0.904,0.002,-0.01,0.256,129.61
2025-01-17,749,62.45,64.25,75.0,15,40.716,0.888,0.002,-0.011,0.294,129.61
2025-01-17,749,57.7,60.85,80.0,1,39.812,0.872,0.002,-0.012,0.332,129.61
2025-01-17,749,54.95,56.2,85.0,5,38.87,0.854,0.003,-0.013,0.371,129.61
2025-01-17,749,51.6,53.0,90.0,12,38.192,0.834,0.003,-0.014,0.411,129.61
2025-01-17,749,48.45,49.3,95.0,22,37.535,0.813,0.004,-0.015,0.45,129.61
2025-01-17,749,45.0,45.95,100.0,38,36.738,0.79,0.004,-0.016,0.488,129.61
2025-01-17,749,41.75,42.8,105.0,1,36.194,0.766,0.004,-0.017,0.525,129.61
2025-01-17,749,38.75,39.9,110.0,2,35.412,0.741,0.005,-0.018,0.56,129.61
2025-01-17,749,35.95,36.95,115.0,11,34.836,0.714,0.005,-0.018,0.592,129.61
2025-01-17,749,33.3,33.85,120.0,189,34.31,0.686,0.005,-0.019,0.622,129.61
2025-01-17,749,30.7,31.3,125.0,16,33.708,0.657,0.006,-0.019,0.648,129.61
2025-01-17,749,28.15,28.5,130.0,474,33.215,0.627,0.006,-0.019,0.67,129.61
2025-01-17,749,25.85,26.5,135.0,25,32.708,0.597,0.006,-0.019,0.688,129.61
2025-01-17,749,23.65,24.2,140.0,176,34.712,0.573,0.006,-0.02,0.699,129.61
2025-01-17,749,21.55,22.2,145.0,70,34.237,0.545,0.006,-0.02,0.708,129.61
2025-01-17,749,19.55,20.2,150.0,124,33.674,0.515,0.006,-0.02,0.714,129.61
2025-01-17,749,17.85,18.2,155.0,15,33.166,0.486,0.006,-0.02,0.716,129.61
2025-01-17,749,16.15,16.5,160.0,209,32.714,0.457,0.006,-0.019,0.714,129.61
2025-01-17,749,14.5,15.0,165.0,42,32.287,0.429,0.006,-0.019,0.708,129.61
2025-01-17,749,13.2,13.7,170.0,9,32.104,0.402,0.006,-0.018,0.699,129.61
2025-01-17,749,11.95,12.25,175.0,62,31.71,0.375,0.006,-0.018,0.686,129.61
2025-01-17,749,10.75,11.0,180.0,48,31.357,0.349,0.006,-0.017,0.67,129.61
2025-01-17,749,9.45,10.05,185.0,10,31.017,0.324,0.006,-0.016,0.651,129.61
2025-01-17,749,8.5,9.0,190.0,119,30.737,0.3,0.006,-0.016,0.631,129.61
2025-01-17,749,7.65,8.1,195.0,8,30.53,0.278,0.006,-0.015,0.609,129.61
2025-01-17,749,7.0,7.45,200.0,32,30.582,0.259,0.006,-0.014,0.589,129.61
